congress,year,chamber,member_id,party_code,party_name,nominate_dim1
112,2011,House,8416,100,Democrat,-0.372
112,2011,House,8417,100,Democrat,-0.4062
112,2011,House,8418,100,Democrat,-0.3912
112,2011,House,8419,100,Democrat,-0.4522
112,2011,House,8420,100,Democrat,-0.4485
112,2011,House,8421,100,Democrat,-0.3727
112,2011,House,8422,100,Democrat,-0.3103
112,2011,House,8423,100,Democrat,-0.4568
112,2011,House,8424,100,Democrat,-0.4825
112,2011,House,8425,100,Democrat,-0.3417
112,2011,House,8426,100,Democrat,-0.4031
112,2011,House,8427,100,Democrat,-0.3211
112,2011,House,8428,100,Democrat,-0.4861
112,2011,House,8429,100,Democrat,-0.569
112,2011,House,8430,100,Democrat,-0.4506
112,2011,House,8431,100,Democrat,-0.4728
112,2011,House,8432,100,Democrat,-0.4075
112,2011,House,8433,100,Democrat,-0.4605
112,2011,House,8434,100,Democrat,-0.3296
112,2011,House,8435,100,Democrat,-0.4274
112,2011,House,8436,100,Democrat,-0.3857
112,2011,House,8437,100,Democrat,-0.385
112,2011,House,8438,100,Democrat,-0.3815
112,2011,House,8439,100,Democrat,-0.4023
112,2011,House,8440,100,Democrat,-0.3515
112,2011,House,8441,100,Democrat,-0.4756
112,2011,House,8442,100,Democrat,-0.2671
112,2011,House,8443,100,Democrat,-0.4225
112,2011,House,8444,100,Democrat,-0.5246
112,2011,House,8445,100,Democrat,-0.3821
112,2011,House,8446,100,Democrat,-0.4809
112,2011,House,8447,200,Republican,0.5799
112,2011,House,8448,200,Republican,0.7189
112,2011,House,8449,200,Republican,0.4492
112,2011,House,8450,200,Republican,0.5499
112,2011,House,8451,200,Republican,0.362
112,2011,House,8452,200,Republican,0.5609
112,2011,House,8453,200,Republican,0.4403
112,2011,House,8454,200,Republican,0.4638
112,2011,House,8455,200,Republican,0.4209
112,2011,House,8456,200,Republican,0.5859
112,2011,House,8457,200,Republican,0.6107
112,2011,House,8458,200,Republican,0.5221
112,2011,House,8459,200,Republican,0.4422
112,2011,House,8460,200,Republican,0.6631
112,2011,House,8461,200,Republican,0.4525
112,2011,House,8462,200,Republican,0.3254
112,2011,House,8463,200,Republican,0.5613
112,2011,House,8464,200,Republican,0.4206
112,2011,House,8465,200,Republican,0.609
112,2011,House,8466,200,Republican,0.4857
112,2011,House,8467,200,Republican,0.5743
112,2011,House,8468,200,Republican,0.6461
112,2011,House,8469,200,Republican,0.4112
112,2011,House,8470,200,Republican,0.4691
112,2011,House,8471,200,Republican,0.5132
112,2011,House,8472,200,Republican,0.6584
112,2011,House,8473,200,Republican,0.4607
112,2011,House,8474,200,Republican,0.4665
112,2011,House,8475,200,Republican,0.563
112,2011,House,8476,200,Republican,0.468
112,2011,House,8477,200,Republican,0.5337
112,2011,House,8478,200,Republican,0.3804
112,2011,House,8479,200,Republican,0.7193
112,2011,House,8480,200,Republican,0.3987
112,2011,House,8481,200,Republican,0.491
112,2011,House,8482,200,Republican,0.5171
112,2011,House,8483,200,Republican,0.6921
112,2011,House,8484,200,Republican,0.4008
112,2011,House,8485,200,Republican,0.6985
112,2011,House,8486,200,Republican,0.5881
112,2011,House,8487,200,Republican,0.5575
112,2011,House,8488,200,Republican,0.4314
112,2011,House,8489,200,Republican,0.5714
112,2011,House,8490,200,Republican,0.4549
112,2011,House,8491,200,Republican,0.634
112,2011,House,8492,200,Republican,0.4326
112,2011,House,8493,200,Republican,0.5098
112,2011,House,8494,200,Republican,0.47
112,2011,House,8495,200,Republican,0.4311
112,2011,House,8496,200,Republican,0.5867
112,2011,House,8497,200,Republican,0.5682
112,2011,House,8498,200,Republican,0.6288
112,2011,House,8499,200,Republican,0.3598
112,2011,House,8500,200,Republican,0.6158
112,2011,House,8501,200,Republican,0.7455
112,2011,House,8502,200,Republican,0.4794
112,2011,House,8503,200,Republican,0.6906
112,2011,House,8504,200,Republican,0.4963
112,2011,House,8505,200,Republican,0.3965
112,2011,House,8506,200,Republican,0.4925
112,2011,House,8507,200,Republican,0.6143
112,2011,House,8508,200,Republican,0.4446
112,2011,House,8509,200,Republican,0.466
112,2011,House,8510,200,Republican,0.5734
112,2011,House,8511,200,Republican,0.5203
112,2011,House,8512,200,Republican,0.5726
112,2011,House,8513,200,Republican,0.5414
112,2011,House,8514,200,Republican,0.5632
112,2011,House,8515,200,Republican,0.4811
112,2011,House,8516,200,Republican,0.5409
112,2011,House,8517,200,Republican,0.4365
112,2011,House,8518,200,Republican,0.636
112,2011,House,8519,200,Republican,0.4629
112,2011,House,8520,200,Republican,0.6216
112,2011,House,8521,200,Republican,0.499
112,2011,House,8522,200,Republican,0.5382
112,2011,House,8523,200,Republican,0.4755
112,2011,House,8524,200,Republican,0.4286
112,2011,House,8525,200,Republican,0.363
112,2011,House,8526,200,Republican,0.425
112,2011,House,8527,200,Republican,0.4908
112,2011,House,8528,200,Republican,0.5391
112,2011,House,8529,200,Republican,0.6109
112,2011,House,8530,200,Republican,0.4799
112,2011,House,8531,200,Republican,0.4406
112,2011,House,8532,200,Republican,0.3902
112,2011,House,8533,200,Republican,0.5632
112,2011,House,8534,200,Republican,0.6445
112,2011,House,8535,200,Republican,0.634
112,2011,House,8536,200,Republican,0.5839
112,2011,House,8537,200,Republican,0.5775
112,2011,House,8538,200,Republican,0.6728
112,2011,House,8539,200,Republican,0.5499
112,2011,House,8540,200,Republican,0.5782
112,2011,House,8541,200,Republican,0.4911
112,2011,House,8542,200,Republican,0.3974
112,2011,House,8543,200,Republican,0.4585
112,2011,House,8544,200,Republican,0.5192
112,2011,House,8545,200,Republican,0.5255
112,2011,House,8546,200,Republican,0.6934
112,2011,House,8547,200,Republican,0.5273
112,2011,House,8548,200,Republican,0.6261
112,2011,House,8549,200,Republican,0.4808
112,2011,House,8550,200,Republican,0.4919
112,2011,House,8551,200,Republican,0.4004
112,2011,House,8552,200,Republican,0.4532
112,2011,House,8553,200,Republican,0.5674
112,2011,House,8554,200,Republican,0.5207
112,2011,House,8555,200,Republican,0.6049
112,2011,House,8556,200,Republican,0.5363
112,2011,House,8557,200,Republican,0.4883
112,2011,House,8558,200,Republican,0.7133
112,2011,House,8559,200,Republican,0.5115
112,2011,House,8560,200,Republican,0.6247
112,2011,House,8561,200,Republican,0.4839
112,2011,House,8562,200,Republican,0.5839
112,2011,House,8563,200,Republican,0.6035
112,2011,House,8564,200,Republican,0.5388
112,2011,House,8565,200,Republican,0.3081
112,2011,House,8566,200,Republican,0.5216
112,2011,House,8567,200,Republican,0.6307
112,2011,House,8568,200,Republican,0.5675
112,2011,House,8569,200,Republican,0.5601
112,2011,House,8570,200,Republican,0.365
112,2011,House,8571,200,Republican,0.4552
112,2011,House,8572,200,Republican,0.557
112,2011,House,8573,200,Republican,0.5569
112,2011,House,8574,200,Republican,0.6293
112,2011,House,8575,200,Republican,0.507
112,2011,House,8576,200,Republican,0.5565
112,2011,House,8577,200,Republican,0.5215
112,2011,House,8578,200,Republican,0.4312
112,2011,House,8579,200,Republican,0.317
112,2011,House,8580,200,Republican,0.5588
112,2011,House,8581,200,Republican,0.5357
112,2011,House,8582,200,Republican,0.4644
112,2011,House,8583,200,Republican,0.3743
112,2011,House,8584,200,Republican,0.5767
112,2011,House,8585,200,Republican,0.4961
112,2011,House,8586,200,Republican,0.5701
112,2011,House,8587,200,Republican,0.6878
112,2011,House,8588,200,Republican,0.3273
112,2011,House,8589,200,Republican,0.457
112,2011,House,8590,200,Republican,0.5012
112,2011,House,8591,200,Republican,0.6509
112,2011,House,8592,200,Republican,0.3727
112,2011,House,8593,200,Republican,0.6942
112,2011,House,8594,200,Republican,0.5322
112,2011,House,8595,200,Republican,0.5114
112,2011,House,8596,200,Republican,0.5022
112,2011,House,8597,200,Republican,0.4807
112,2011,House,8598,200,Republican,0.6143
112,2011,House,8599,200,Republican,0.4238
112,2011,House,8600,200,Republican,0.5511
112,2011,House,8601,200,Republican,0.4854
112,2011,House,8602,200,Republican,0.4514
112,2011,House,8603,200,Republican,0.7527
112,2011,House,8604,200,Republican,0.5577
112,2011,House,8605,200,Republican,0.5752
112,2011,House,8606,200,Republican,0.6224
112,2011,House,8607,200,Republican,0.3921
112,2011,House,8608,200,Republican,0.6777
112,2011,House,8609,200,Republican,0.2942
112,2011,House,8610,200,Republican,0.4508
112,2011,House,8611,200,Republican,0.4787
112,2011,House,8612,200,Republican,0.5724
112,2011,House,8613,200,Republican,0.5397
112,2011,House,8614,200,Republican,0.505
112,2011,House,8615,200,Republican,0.5189
112,2011,House,8616,200,Republican,0.432
112,2011,House,8617,200,Republican,0.3852
112,2011,House,8618,200,Republican,0.5854
112,2011,House,8619,200,Republican,0.5824
112,2011,House,8620,200,Republican,0.6626
112,2011,House,8621,200,Republican,0.4489
112,2011,House,8622,200,Republican,0.5824
112,2011,House,8623,200,Republican,0.4945
112,2011,House,8624,200,Republican,0.6271
112,2011,House,8625,200,Republican,0.612
112,2011,House,8626,200,Republican,0.539
112,2011,House,8627,200,Republican,0.4894
112,2011,House,8628,200,Republican,0.6065
112,2011,House,8629,200,Republican,0.5782
112,2011,House,8630,200,Republican,0.4584
112,2011,House,8631,200,Republican,0.4005
112,2011,House,8632,200,Republican,0.494
112,2011,House,8633,200,Republican,0.6564
112,2011,House,8634,200,Republican,0.6232
112,2011,House,8635,200,Republican,0.4199
112,2011,House,8636,200,Republican,0.4149
112,2011,House,8637,200,Republican,0.6347
112,2011,House,8638,200,Republican,0.4178
112,2011,House,8639,200,Republican,0.5658
112,2011,House,8640,200,Republican,0.4646
112,2011,House,8641,200,Republican,0.6655
112,2011,House,8642,200,Republican,0.4507
112,2011,House,8643,200,Republican,0.6229
112,2011,House,8644,200,Republican,0.5366
112,2011,House,8645,200,Republican,0.5427
112,2011,House,8646,200,Republican,0.3427
112,2011,House,8647,200,Republican,0.3217
112,2011,House,8648,200,Republican,0.5001
112,2011,House,8649,200,Republican,0.5422
112,2011,House,8650,200,Republican,0.4187
112,2011,House,8651,200,Republican,0.422
112,2011,House,8652,200,Republican,0.5705
112,2011,House,8653,200,Republican,0.5707
112,2011,House,8654,200,Republican,0.5076
112,2011,House,8655,200,Republican,0.5902
112,2011,House,8656,200,Republican,0.4143
112,2011,House,8657,200,Republican,0.488
112,2011,House,8658,200,Republican,0.6683
112,2011,House,8659,200,Republican,0.5261
112,2011,House,8660,200,Republican,0.5314
112,2011,House,8661,200,Republican,0.7275
112,2011,House,8662,200,Republican,0.3941
112,2011,House,8663,200,Republican,0.5917
112,2011,House,8664,200,Republican,0.6698
112,2011,House,8665,200,Republican,0.4908
112,2011,House,8666,200,Republican,0.5974
112,2011,House,8667,200,Republican,0.4316
112,2011,House,8668,200,Republican,0.4582
112,2011,House,8669,200,Republican,0.5546
112,2011,House,8670,200,Republican,0.5919
112,2011,House,8671,200,Republican,0.6209
112,2011,House,8672,200,Republican,0.6613
112,2011,House,8673,200,Republican,0.5139
112,2011,House,8674,200,Republican,0.6274
112,2011,House,8675,200,Republican,0.4892
112,2011,House,8676,200,Republican,0.6012
112,2011,House,8677,200,Republican,0.5387
112,2011,House,8678,200,Republican,0.5601
112,2011,House,8679,200,Republican,0.5581
112,2011,House,8680,200,Republican,0.3756
112,2011,House,8681,200,Republican,0.4188
112,2011,House,8682,200,Republican,0.5292
112,2011,House,8683,200,Republican,0.3681
112,2011,House,8684,200,Republican,0.5948
112,2011,House,8685,200,Republican,0.5984
112,2011,House,8686,200,Republican,0.5494
112,2011,House,8687,200,Republican,0.4191
112,2011,House,8688,200,Republican,0.6442
113,2013,House,8689,100,Democrat,-0.2267
113,2013,House,8690,100,Democrat,-0.3968
113,2013,House,8691,100,Democrat,-0.3641
113,2013,House,8692,100,Democrat,-0.3918
113,2013,House,8693,100,Democrat,-0.3623
113,2013,House,8694,100,Democrat,-0.4208
113,2013,House,8695,100,Democrat,-0.4131
113,2013,House,8696,100,Democrat,-0.3285
113,2013,House,8697,100,Democrat,-0.1989
113,2013,House,8698,100,Democrat,-0.536
113,2013,House,8699,100,Democrat,-0.4193
113,2013,House,8700,100,Democrat,-0.5162
113,2013,House,8701,100,Democrat,-0.2667
113,2013,House,8702,100,Democrat,-0.4629
113,2013,House,8703,100,Democrat,-0.5399
113,2013,House,8704,100,Democrat,-0.3526
113,2013,House,8705,100,Democrat,-0.253
113,2013,House,8706,100,Democrat,-0.3503
113,2013,House,8707,100,Democrat,-0.3916
113,2013,House,8708,100,Democrat,-0.3732
113,2013,House,8709,100,Democrat,-0.2827
113,2013,House,8710,100,Democrat,-0.4887
113,2013,House,8711,100,Democrat,-0.4201
113,2013,House,8712,100,Democrat,-0.4507
113,2013,House,8713,100,Democrat,-0.5151
113,2013,House,8714,100,Democrat,-0.4396
113,2013,House,8715,100,Democrat,-0.3103
113,2013,House,8716,100,Democrat,-0.359
113,2013,House,8717,100,Democrat,-0.352
113,2013,House,8718,100,Democrat,-0.3968
113,2013,House,8719,100,Democrat,-0.3629
113,2013,House,8720,100,Democrat,-0.4821
113,2013,House,8721,100,Democrat,-0.4379
113,2013,House,8722,100,Democrat,-0.3927
113,2013,House,8723,100,Democrat,-0.385
113,2013,House,8724,100,Democrat,-0.3812
113,2013,House,8725,100,Democrat,-0.4225
113,2013,House,8726,100,Democrat,-0.444
113,2013,House,8727,100,Democrat,-0.1258
113,2013,House,8728,100,Democrat,-0.3284
113,2013,House,8729,100,Democrat,-0.3728
113,2013,House,8730,100,Democrat,-0.431
113,2013,House,8731,100,Democrat,-0.4506
113,2013,House,8732,100,Democrat,-0.4218
113,2013,House,8733,100,Democrat,-0.3836
113,2013,House,8734,100,Democrat,-0.5792
113,2013,House,8735,100,Democrat,-0.5512
113,2013,House,8736,100,Democrat,-0.4673
113,2013,House,8737,100,Democrat,-0.3914
113,2013,House,8738,100,Democrat,-0.4315
113,2013,House,8739,100,Democrat,-0.277
113,2013,House,8740,100,Democrat,-0.5434
113,2013,House,8741,100,Democrat,-0.4776
113,2013,House,8742,100,Democrat,-0.2732
113,2013,House,8743,100,Democrat,-0.3982
113,2013,House,8744,100,Democrat,-0.3304
113,2013,House,8745,100,Democrat,-0.2254
113,2013,House,8746,100,Democrat,-0.4724
113,2013,House,8747,100,Democrat,-0.4189
113,2013,House,8748,100,Democrat,-0.4345
113,2013,House,8749,100,Democrat,-0.5859
113,2013,House,8750,100,Democrat,-0.4379
113,2013,House,8751,100,Democrat,-0.3307
113,2013,House,8752,100,Democrat,-0.3613
113,2013,House,8753,100,Democrat,-0.3543
113,2013,House,8754,100,Democrat,-0.4438
113,2013,House,8755,100,Democrat,-0.469
113,2013,House,8756,100,Democrat,-0.2958
113,2013,House,8757,100,Democrat,-0.4548
113,2013,House,8758,100,Democrat,-0.3835
113,2013,House,8759,100,Democrat,-0.3953
113,2013,House,8760,100,Democrat,-0.2784
113,2013,House,8761,100,Democrat,-0.3226
113,2013,House,8762,100,Democrat,-0.5266
113,2013,House,8763,100,Democrat,-0.5169
113,2013,House,8764,100,Democrat,-0.3579
113,2013,House,8765,100,Democrat,-0.4158
113,2013,House,8766,100,Democrat,-0.451
113,2013,House,8767,100,Democrat,-0.3186
113,2013,House,8768,100,Democrat,-0.3931
113,2013,House,8769,100,Democrat,-0.4053
113,2013,House,8770,100,Democrat,-0.3398
113,2013,House,8771,100,Democrat,-0.4438
113,2013,House,8772,100,Democrat,-0.2688
113,2013,House,8773,100,Democrat,-0.4809
113,2013,House,8774,100,Democrat,-0.3509
113,2013,House,8775,100,Democrat,-0.281
113,2013,House,8776,100,Democrat,-0.534
113,2013,House,8777,100,Democrat,-0.4409
113,2013,House,8778,100,Democrat,-0.3072
113,2013,House,8779,100,Democrat,-0.3058
113,2013,House,8780,100,Democrat,-0.4254
113,2013,House,8781,100,Democrat,-0.4761
113,2013,House,8782,100,Democrat,-0.324
113,2013,House,8783,100,Democrat,-0.3035
113,2013,House,8784,100,Democrat,-0.5148
113,2013,House,8785,100,Democrat,-0.5184
113,2013,House,8786,100,Democrat,-0.3897
113,2013,House,8787,100,Democrat,-0.3534
113,2013,House,8788,100,Democrat,-0.4369
113,2013,House,8789,100,Democrat,-0.3489
113,2013,House,8790,100,Democrat,-0.4739
113,2013,House,8791,100,Democrat,-0.6003
113,2013,House,8792,100,Democrat,-0.4482
113,2013,House,8793,100,Democrat,-0.4043
113,2013,House,8794,100,Democrat,-0.4348
113,2013,House,8795,100,Democrat,-0.5143
113,2013,House,8796,100,Democrat,-0.5734
113,2013,House,8797,100,Democrat,-0.4563
113,2013,House,8798,100,Democrat,-0.3292
113,2013,House,8799,100,Democrat,-0.2969
113,2013,House,8800,100,Democrat,-0.3031
113,2013,House,8801,100,Democrat,-0.4834
113,2013,House,8802,100,Democrat,-0.5138
113,2013,House,8803,100,Democrat,-0.3653
113,2013,House,8804,100,Democrat,-0.3528
113,2013,House,8805,100,Democrat,-0.374
113,2013,House,8806,100,Democrat,-0.5913
113,2013,House,8807,100,Democrat,-0.488
113,2013,House,8808,100,Democrat,-0.4127
113,2013,House,8809,100,Democrat,-0.3662
113,2013,House,8810,100,Democrat,-0.3409
113,2013,House,8811,100,Democrat,-0.397
113,2013,House,8812,100,Democrat,-0.3802
113,2013,House,8813,100,Democrat,-0.4024
113,2013,House,8814,100,Democrat,-0.3483
113,2013,House,8815,100,Democrat,-0.3818
113,2013,House,8816,100,Democrat,-0.4041
113,2013,House,8817,100,Democrat,-0.4342
113,2013,House,8818,100,Democrat,-0.4027
113,2013,House,8819,100,Democrat,-0.3664
113,2013,House,8820,100,Democrat,-0.3859
113,2013,House,8821,100,Democrat,-0.3757
113,2013,House,8822,100,Democrat,-0.2892
113,2013,House,8823,100,Democrat,-0.3861
113,2013,House,8824,100,Democrat,-0.4684
113,2013,House,8825,100,Democrat,-0.3305
113,2013,House,8826,100,Democrat,-0.533
113,2013,House,8827,100,Democrat,-0.5073
113,2013,House,8828,100,Democrat,-0.3798
113,2013,House,8829,100,Democrat,-0.3635
113,2013,House,8830,100,Democrat,-0.5221
113,2013,House,8831,100,Democrat,-0.4445
113,2013,House,8832,100,Democrat,-0.4645
113,2013,House,8833,100,Democrat,-0.4538
113,2013,House,8834,100,Democrat,-0.3251
113,2013,House,8835,100,Democrat,-0.3464
113,2013,House,8836,100,Democrat,-0.4117
113,2013,House,8837,100,Democrat,-0.4591
113,2013,House,8838,100,Democrat,-0.5315
113,2013,House,8839,100,Democrat,-0.2822
113,2013,House,8840,100,Democrat,-0.3567
113,2013,House,8841,100,Democrat,-0.4736
113,2013,House,8842,100,Democrat,-0.3452
113,2013,House,8843,100,Democrat,-0.4163
113,2013,House,8844,100,Democrat,-0.4358
113,2013,House,8845,100,Democrat,-0.3708
113,2013,House,8846,100,Democrat,-0.4767
113,2013,House,8847,100,Democrat,-0.4409
113,2013,House,8848,100,Democrat,-0.3991
113,2013,House,8849,100,Democrat,-0.455
113,2013,House,8850,100,Democrat,-0.3498
113,2013,House,8851,100,Democrat,-0.2418
113,2013,House,8852,100,Democrat,-0.4779
113,2013,House,8853,100,Democrat,-0.5599
113,2013,House,8854,100,Democrat,-0.5902
113,2013,House,8855,100,Democrat,-0.4235
113,2013,House,8856,100,Democrat,-0.4697
113,2013,House,8857,100,Democrat,-0.3913
113,2013,House,8858,100,Democrat,-0.3981
113,2013,House,8859,100,Democrat,-0.5543
113,2013,House,8860,100,Democrat,-0.5733
113,2013,House,8861,100,Democrat,-0.3834
113,2013,House,8862,100,Democrat,-0.3978
113,2013,House,8863,100,Democrat,-0.4483
113,2013,House,8864,100,Democrat,-0.5591
113,2013,House,8865,100,Democrat,-0.3676
113,2013,House,8866,100,Democrat,-0.2955
113,2013,House,8867,100,Democrat,-0.385
113,2013,House,8868,100,Democrat,-0.4863
113,2013,House,8869,100,Democrat,-0.406
113,2013,House,8870,100,Democrat,-0.533
113,2013,House,8871,100,Democrat,-0.3148
113,2013,House,8872,100,Democrat,-0.4026
113,2013,House,8873,100,Democrat,-0.5691
113,2013,House,8874,100,Democrat,-0.4371
113,2013,House,8875,100,Democrat,-0.3683
113,2013,House,8876,100,Democrat,-0.44
113,2013,House,8877,100,Democrat,-0.4348
113,2013,House,8878,100,Democrat,-0.5202
113,2013,House,8879,100,Democrat,-0.359
113,2013,House,8880,100,Democrat,-0.4684
113,2013,House,8881,100,Democrat,-0.6041
113,2013,House,8882,100,Democrat,-0.4434
113,2013,House,8883,100,Democrat,-0.3217
113,2013,House,8884,100,Democrat,-0.4448
113,2013,House,8885,100,Democrat,-0.2536
113,2013,House,8886,100,Democrat,-0.3714
113,2013,House,8887,100,Democrat,-0.3795
113,2013,House,8888,100,Democrat,-0.4216
113,2013,House,8889,100,Democrat,-0.4161
113,2013,House,8890,200,Republican,0.5068
113,2013,House,8891,200,Republican,0.5034
113,2013,House,8892,200,Republican,0.5767
113,2013,House,8893,200,Republican,0.4476
113,2013,House,8894,200,Republican,0.4353
113,2013,House,8895,200,Republican,0.4312
113,2013,House,8896,200,Republican,0.71
113,2013,House,8897,200,Republican,0.5767
113,2013,House,8898,200,Republican,0.5568
113,2013,House,8899,200,Republican,0.4369
113,2013,House,8900,200,Republican,0.5849
113,2013,House,8901,200,Republican,0.5197
113,2013,House,8902,200,Republican,0.5488
113,2013,House,8903,200,Republican,0.4441
113,2013,House,8904,200,Republican,0.5441
113,2013,House,8905,200,Republican,0.4927
113,2013,House,8906,200,Republican,0.4626
113,2013,House,8907,200,Republican,0.5946
113,2013,House,8908,200,Republican,0.3947
113,2013,House,8909,200,Republican,0.5797
113,2013,House,8910,200,Republican,0.5902
113,2013,House,8911,200,Republican,0.4526
113,2013,House,8912,200,Republican,0.4578
113,2013,House,8913,200,Republican,0.5104
113,2013,House,8914,200,Republican,0.5548
113,2013,House,8915,200,Republican,0.5165
113,2013,House,8916,200,Republican,0.5682
113,2013,House,8917,200,Republican,0.6851
113,2013,House,8918,200,Republican,0.4853
113,2013,House,8919,200,Republican,0.3791
113,2013,House,8920,200,Republican,0.6027
113,2013,House,8921,200,Republican,0.6781
113,2013,House,8922,200,Republican,0.5646
113,2013,House,8923,200,Republican,0.4343
113,2013,House,8924,200,Republican,0.5191
113,2013,House,8925,200,Republican,0.4316
113,2013,House,8926,200,Republican,0.5866
113,2013,House,8927,200,Republican,0.4111
113,2013,House,8928,200,Republican,0.5036
113,2013,House,8929,200,Republican,0.4416
113,2013,House,8930,200,Republican,0.5412
113,2013,House,8931,200,Republican,0.4978
113,2013,House,8932,200,Republican,0.5456
113,2013,House,8933,200,Republican,0.532
113,2013,House,8934,200,Republican,0.4432
113,2013,House,8935,200,Republican,0.5852
113,2013,House,8936,200,Republican,0.5257
113,2013,House,8937,200,Republican,0.443
113,2013,House,8938,200,Republican,0.7272
113,2013,House,8939,200,Republican,0.5719
113,2013,House,8940,200,Republican,0.5165
113,2013,House,8941,200,Republican,0.6545
113,2013,House,8942,200,Republican,0.6921
113,2013,House,8943,200,Republican,0.5172
113,2013,House,8944,200,Republican,0.5606
113,2013,House,8945,200,Republican,0.4431
113,2013,House,8946,200,Republican,0.517
113,2013,House,8947,200,Republican,0.5125
113,2013,House,8948,200,Republican,0.5463
113,2013,House,8949,200,Republican,0.5593
113,2013,House,8950,200,Republican,0.5793
113,2013,House,8951,200,Republican,0.5509
113,2013,House,8952,200,Republican,0.4235
113,2013,House,8953,200,Republican,0.4474
113,2013,House,8954,200,Republican,0.4819
113,2013,House,8955,200,Republican,0.5052
113,2013,House,8956,200,Republican,0.6225
113,2013,House,8957,200,Republican,0.4277
113,2013,House,8958,200,Republican,0.4985
113,2013,House,8959,200,Republican,0.6139
113,2013,House,8960,200,Republican,0.5036
113,2013,House,8961,200,Republican,0.5705
113,2013,House,8962,200,Republican,0.5177
113,2013,House,8963,200,Republican,0.5526
113,2013,House,8964,200,Republican,0.5099
113,2013,House,8965,200,Republican,0.5887
113,2013,House,8966,200,Republican,0.394
113,2013,House,8967,200,Republican,0.498
113,2013,House,8968,200,Republican,0.5561
113,2013,House,8969,200,Republican,0.577
113,2013,House,8970,200,Republican,0.6614
113,2013,House,8971,200,Republican,0.4956
113,2013,House,8972,200,Republican,0.6602
113,2013,House,8973,200,Republican,0.472
113,2013,House,8974,200,Republican,0.6469
113,2013,House,8975,200,Republican,0.6019
113,2013,House,8976,200,Republican,0.4496
113,2013,House,8977,200,Republican,0.557
113,2013,House,8978,200,Republican,0.5255
113,2013,House,8979,200,Republican,0.5851
113,2013,House,8980,200,Republican,0.5104
113,2013,House,8981,200,Republican,0.503
113,2013,House,8982,200,Republican,0.6505
113,2013,House,8983,200,Republican,0.5213
113,2013,House,8984,200,Republican,0.6027
113,2013,House,8985,200,Republican,0.5102
113,2013,House,8986,200,Republican,0.6767
113,2013,House,8987,200,Republican,0.4703
113,2013,House,8988,200,Republican,0.476
113,2013,House,8989,200,Republican,0.6642
113,2013,House,8990,200,Republican,0.4908
113,2013,House,8991,200,Republican,0.6709
113,2013,House,8992,200,Republican,0.6085
113,2013,House,8993,200,Republican,0.5164
113,2013,House,8994,200,Republican,0.3704
113,2013,House,8995,200,Republican,0.5283
113,2013,House,8996,200,Republican,0.5389
113,2013,House,8997,200,Republican,0.6327
113,2013,House,8998,200,Republican,0.6698
113,2013,House,8999,200,Republican,0.4697
113,2013,House,9000,200,Republican,0.6005
113,2013,House,9001,200,Republican,0.5974
113,2013,House,9002,200,Republican,0.6245
113,2013,House,9003,200,Republican,0.5739
113,2013,House,9004,200,Republican,0.3591
113,2013,House,9005,200,Republican,0.5163
113,2013,House,9006,200,Republican,0.4283
113,2013,House,9007,200,Republican,0.5122
113,2013,House,9008,200,Republican,0.6162
113,2013,House,9009,200,Republican,0.5569
113,2013,House,9010,200,Republican,0.631
113,2013,House,9011,200,Republican,0.5601
113,2013,House,9012,200,Republican,0.4157
113,2013,House,9013,200,Republican,0.3082
113,2013,House,9014,200,Republican,0.5431
113,2013,House,9015,200,Republican,0.5112
113,2013,House,9016,200,Republican,0.444
113,2013,House,9017,200,Republican,0.3803
113,2013,House,9018,200,Republican,0.4653
113,2013,House,9019,200,Republican,0.5129
113,2013,House,9020,200,Republican,0.5886
113,2013,House,9021,200,Republican,0.5466
113,2013,House,9022,200,Republican,0.6715
113,2013,House,9023,200,Republican,0.4389
113,2013,House,9024,200,Republican,0.6075
113,2013,House,9025,200,Republican,0.5342
113,2013,House,9026,200,Republican,0.5911
113,2013,House,9027,200,Republican,0.4916
113,2013,House,9028,200,Republican,0.6243
113,2013,House,9029,200,Republican,0.556
113,2013,House,9030,200,Republican,0.4702
113,2013,House,9031,200,Republican,0.5289
113,2013,House,9032,200,Republican,0.5089
113,2013,House,9033,200,Republican,0.573
113,2013,House,9034,200,Republican,0.4262
113,2013,House,9035,200,Republican,0.5274
113,2013,House,9036,200,Republican,0.5648
113,2013,House,9037,200,Republican,0.5329
113,2013,House,9038,200,Republican,0.6485
113,2013,House,9039,200,Republican,0.5981
113,2013,House,9040,200,Republican,0.5293
113,2013,House,9041,200,Republican,0.5491
113,2013,House,9042,200,Republican,0.556
113,2013,House,9043,200,Republican,0.5655
113,2013,House,9044,200,Republican,0.3693
113,2013,House,9045,200,Republican,0.5035
113,2013,House,9046,200,Republican,0.3994
113,2013,House,9047,200,Republican,0.6425
113,2013,House,9048,200,Republican,0.5246
113,2013,House,9049,200,Republican,0.513
113,2013,House,9050,200,Republican,0.6089
113,2013,House,9051,200,Republican,0.5672
113,2013,House,9052,200,Republican,0.4307
113,2013,House,9053,200,Republican,0.5238
113,2013,House,9054,200,Republican,0.5005
113,2013,House,9055,200,Republican,0.3765
113,2013,House,9056,200,Republican,0.4693
113,2013,House,9057,200,Republican,0.5138
113,2013,House,9058,200,Republican,0.5199
113,2013,House,9059,200,Republican,0.3996
113,2013,House,9060,200,Republican,0.6313
113,2013,House,9061,200,Republican,0.521
